customer_id,product_id,profit,recency,R_Score,F_Score,M_Score,R_M_F_Value,Customer Title,Customer_Title
2048,7,5517.210000000001,57,2,3,4,234,Silver,Silver
2049,6,4162.97,65,2,3,4,234,Silver,Silver
2051,6,6140.659999999999,51,2,3,4,234,Silver,Silver
2055,9,5563.629999999999,0,4,4,4,444,Platinum,Platinum
2056,2,1028.46,54,2,1,1,211,Bronze,Bronze
2057,6,5006.98,16,4,3,4,434,Platinum,Platinum
2058,7,3634.98,120,1,3,3,133,Bronze,Bronze
2060,11,5875.139999999999,5,4,4,4,444,Platinum,Platinum
2062,5,3465.4100000000003,42,3,2,3,323,Gold,Gold
2063,5,1823.0,9,4,2,2,422,Platinum,Platinum
2064,5,3327.0400000000004,106,1,2,3,123,Bronze,Bronze
2065,4,2071.89,215,1,1,2,112,Bronze,Bronze
2066,5,2259.2900000000004,90,1,2,2,122,Bronze,Bronze
2067,8,3743.8,30,3,4,3,343,Gold,Gold
2072,13,4136.84,8,4,4,4,444,Platinum,Platinum
2075,4,2302.5400000000004,4,4,1,2,412,Platinum,Platinum
2076,8,5576.17,19,3,4,4,344,Gold,Gold
2077,3,2429.72,227,1,1,2,112,Bronze,Bronze
2078,6,2175.54,65,2,3,2,232,Silver,Silver
2081,5,2531.96,11,4,2,2,422,Platinum,Platinum
2082,7,2903.17,1,4,3,3,433,Platinum,Platinum
2085,3,2196.3500000000004,27,3,1,2,312,Gold,Gold
2086,3,949.5799999999999,98,1,1,1,111,Bronze,Bronze
2087,5,1624.11,55,2,2,1,221,Silver,Silver
2088,7,3125.4399999999996,9,4,3,3,433,Platinum,Platinum
2089,2,119.32000000000002,147,1,1,1,111,Bronze,Bronze
2090,2,289.37,163,1,1,1,111,Bronze,Bronze
2091,3,2764.6099999999997,211,1,1,2,112,Bronze,Bronze
2092,5,3651.0300000000007,16,4,2,3,423,Platinum,Platinum
2093,6,3660.4800000000005,60,2,3,3,233,Silver,Silver
2095,10,6194.3,20,3,4,4,344,Gold,Gold
2096,5,4320.42,132,1,2,4,124,Bronze,Bronze
2097,6,4647.42,38,3,3,4,334,Gold,Gold
2098,6,2293.67,8,4,3,2,432,Platinum,Platinum
2099,7,4576.76,63,2,3,4,234,Silver,Silver
2103,10,6752.629999999999,14,4,4,4,444,Platinum,Platinum
2104,8,2341.58,80,2,4,2,242,Silver,Silver
2105,5,5155.91,23,3,2,4,324,Gold,Gold
2106,4,3249.41,3,4,1,3,413,Platinum,Platinum
2107,2,892.5,64,2,1,1,211,Bronze,Bronze
2108,3,2077.2999999999997,12,4,1,2,412,Platinum,Platinum
2109,8,5263.130000000001,2,4,4,4,444,Platinum,Platinum
2110,7,2990.36,26,3,3,3,333,Gold,Gold
2111,9,4790.820000000001,6,4,4,4,444,Platinum,Platinum
2112,4,3696.4300000000003,2,4,1,3,413,Platinum,Platinum
2113,4,2989.6400000000003,33,3,1,3,313,Gold,Gold
2114,6,2997.5600000000004,14,4,3,3,433,Platinum,Platinum
2115,2,1168.94,47,2,1,1,211,Bronze,Bronze
2116,4,4128.629999999999,105,1,1,4,114,Bronze,Bronze
2117,5,2724.75,24,3,2,2,322,Gold,Gold
2119,4,2795.32,67,2,1,3,213,Silver,Silver
2120,8,4543.18,2,4,4,4,444,Platinum,Platinum
2121,9,4204.3,89,1,4,4,144,Bronze,Bronze
2123,6,2289.21,195,1,3,2,132,Bronze,Bronze
2125,6,1710.28,13,4,3,1,431,Platinum,Platinum
2126,4,594.06,25,3,1,1,311,Silver,Silver
2127,5,1884.6200000000001,32,3,2,2,322,Gold,Gold
2128,2,1596.3,13,4,1,1,411,Gold,Gold
2129,2,873.1199999999999,149,1,1,1,111,Bronze,Bronze
2130,8,4253.77,1,4,4,4,444,Platinum,Platinum
2132,8,6401.83,18,4,4,4,444,Platinum,Platinum
2133,5,3126.8399999999992,120,1,2,3,123,Bronze,Bronze
2134,5,3923.5700000000006,81,2,2,3,223,Silver,Silver
2136,4,3917.47,10,4,1,3,413,Platinum,Platinum
2138,7,4736.45,43,3,3,4,334,Gold,Gold
2139,5,5380.68,60,2,2,4,224,Silver,Silver
2140,8,4700.15,98,1,4,4,144,Bronze,Bronze
2141,4,2611.75,76,2,1,2,212,Silver,Silver
2144,8,5253.88,67,2,4,4,244,Silver,Silver
2145,1,299.27,194,1,1,1,111,Bronze,Bronze
2148,4,2346.16,137,1,1,2,112,Bronze,Bronze
2152,9,4281.08,1,4,4,4,444,Platinum,Platinum
2154,6,4268.17,38,3,3,4,334,Gold,Gold
2156,6,2495.4300000000003,113,1,3,2,132,Bronze,Bronze
2157,2,338.85,161,1,1,1,111,Bronze,Bronze
2158,5,1650.6099999999997,50,2,2,1,221,Silver,Silver
2160,6,2672.77,47,2,3,2,232,Silver,Silver
2162,4,1779.26,53,2,1,1,211,Bronze,Bronze
2164,7,3328.51,68,2,3,3,233,Silver,Silver
2166,6,3071.34,58,2,3,3,233,Silver,Silver
2168,3,1863.53,2,4,1,2,412,Platinum,Platinum
2169,5,5712.51,117,1,2,4,124,Bronze,Bronze
2170,6,4828.540000000001,28,3,3,4,334,Gold,Gold
2171,6,1251.33,34,3,3,1,331,Gold,Gold
2172,4,5407.15,29,3,1,4,314,Gold,Gold
2173,4,2250.33,157,1,1,2,112,Bronze,Bronze
2174,5,2884.7200000000003,81,2,2,3,223,Silver,Silver
2175,4,3173.9500000000003,58,2,1,3,213,Silver,Silver
2176,3,2088.0899999999997,28,3,1,2,312,Gold,Gold
2177,5,2762.18,98,1,2,2,122,Bronze,Bronze
2178,4,451.6000000000001,77,2,1,1,211,Bronze,Bronze
2181,8,1765.3200000000002,51,2,4,1,241,Silver,Silver
2182,8,4766.820000000001,17,4,4,4,444,Platinum,Platinum
2183,14,6513.299999999999,8,4,4,4,444,Platinum,Platinum
2184,11,7123.000000000002,37,3,4,4,344,Gold,Gold
2185,7,5144.360000000001,136,1,3,4,134,Bronze,Bronze
2186,3,1956.3899999999999,154,1,1,2,112,Bronze,Bronze
2187,7,5644.17,63,2,3,4,234,Silver,Silver
2194,8,6198.41,42,3,4,4,344,Gold,Gold
2195,5,4139.25,2,4,2,4,424,Platinum,Platinum
2196,5,985.4700000000004,71,2,2,1,221,Silver,Silver
2197,3,378.15000000000015,119,1,1,1,111,Bronze,Bronze
2198,3,1152.8999999999999,25,3,1,1,311,Silver,Silver
2199,4,2644.0299999999997,24,3,1,2,312,Gold,Gold
2202,10,5090.610000000001,58,2,4,4,244,Silver,Silver
2203,5,3469.0499999999997,49,2,2,3,223,Silver,Silver
2204,8,3346.58,17,4,4,3,443,Platinum,Platinum
2206,4,1464.6599999999999,58,2,1,1,211,Bronze,Bronze
2207,6,3604.1400000000003,74,2,3,3,233,Silver,Silver
2209,1,445.2099999999999,265,1,1,1,111,Bronze,Bronze
2210,9,4888.710000000001,27,3,4,4,344,Gold,Gold
2212,6,2722.7200000000003,41,3,3,2,332,Gold,Gold
2216,3,1644.6100000000001,74,2,1,1,211,Bronze,Bronze
2218,3,2743.56,21,3,1,2,312,Gold,Gold
2220,4,2129.07,85,2,1,2,212,Silver,Silver
2221,8,4651.259999999999,94,1,4,4,144,Bronze,Bronze
2224,3,1041.0100000000002,287,1,1,1,111,Bronze,Bronze
2225,3,3512.1000000000004,208,1,1,3,113,Bronze,Bronze
2227,5,2168.4000000000005,40,3,2,2,322,Gold,Gold
2228,4,1425.2700000000002,168,1,1,1,111,Bronze,Bronze
2229,4,2114.24,21,3,1,2,312,Gold,Gold
2234,6,1719.1599999999999,57,2,3,1,231,Silver,Silver
2235,6,3649.92,80,2,3,3,233,Silver,Silver
2236,3,2123.71,1,4,1,2,412,Platinum,Platinum
2238,3,2411.83,141,1,1,2,112,Bronze,Bronze
2239,2,736.73,32,3,1,1,311,Silver,Silver
2240,12,6128.299999999999,31,3,4,4,344,Gold,Gold
2241,4,1454.3900000000003,17,4,1,1,411,Gold,Gold
2244,5,1796.0,63,2,2,1,221,Silver,Silver
2245,7,3320.78,74,2,3,3,233,Silver,Silver
2247,7,4957.3,29,3,3,4,334,Gold,Gold
2248,8,3914.4999999999995,51,2,4,3,243,Silver,Silver
2253,6,1783.37,84,2,3,1,231,Silver,Silver
2254,5,2318.8900000000003,3,4,2,2,422,Platinum,Platinum
2255,2,1458.6999999999998,143,1,1,1,111,Bronze,Bronze
2256,3,1461.0,169,1,1,1,111,Bronze,Bronze
2257,5,4193.32,64,2,2,4,224,Silver,Silver
2258,6,3881.78,52,2,3,3,233,Silver,Silver
2260,6,5378.6,17,4,3,4,434,Platinum,Platinum
2261,4,1465.16,35,3,1,1,311,Silver,Silver
2262,4,1502.68,75,2,1,1,211,Bronze,Bronze
2263,5,3371.4799999999996,35,3,2,3,323,Gold,Gold
2264,6,2557.62,153,1,3,2,132,Bronze,Bronze
2268,8,4473.32,35,3,4,4,344,Gold,Gold
2270,5,5154.68,129,1,2,4,124,Bronze,Bronze
2272,6,3344.13,104,1,3,3,133,Bronze,Bronze
2275,6,5688.289999999999,121,1,3,4,134,Bronze,Bronze
2277,4,2713.7200000000003,36,3,1,2,312,Gold,Gold
2278,4,279.77999999999986,34,3,1,1,311,Silver,Silver
2279,8,4008.76,35,3,4,3,343,Gold,Gold
2282,6,3131.5100000000007,14,4,3,3,433,Platinum,Platinum
2284,7,4735.67,34,3,3,4,334,Gold,Gold
2285,7,1796.2899999999997,39,3,3,1,331,Gold,Gold
2286,5,2878.73,49,2,2,3,223,Silver,Silver
2287,2,273.70000000000005,159,1,1,1,111,Bronze,Bronze
2288,6,4438.469999999999,29,3,3,4,334,Gold,Gold
2289,4,2224.75,59,2,1,2,212,Silver,Silver
2290,5,4225.77,72,2,2,4,224,Silver,Silver
2291,1,198.22000000000003,107,1,1,1,111,Bronze,Bronze
2292,7,4768.849999999999,45,2,3,4,234,Silver,Silver
2293,5,1410.5300000000004,85,2,2,1,221,Silver,Silver
2294,7,5050.259999999999,73,2,3,4,234,Silver,Silver
2296,4,3592.5,36,3,1,3,313,Gold,Gold
2297,5,4274.88,37,3,2,4,324,Gold,Gold
2298,6,3140.01,45,2,3,3,233,Silver,Silver
2299,6,3142.7499999999995,59,2,3,3,233,Silver,Silver
2301,6,4704.92,5,4,3,4,434,Platinum,Platinum
2303,2,969.6199999999999,144,1,1,1,111,Bronze,Bronze
2305,5,3135.3399999999997,78,2,2,3,223,Silver,Silver
2306,4,2513.7799999999997,6,4,1,2,412,Platinum,Platinum
2307,11,3887.0700000000006,81,2,4,3,243,Silver,Silver
2308,9,5077.969999999999,13,4,4,4,444,Platinum,Platinum
2309,12,7161.990000000001,53,2,4,4,244,Silver,Silver
2312,5,3280.61,28,3,2,3,323,Gold,Gold
2313,6,2842.4700000000003,44,3,3,3,333,Gold,Gold
2314,3,2355.7599999999998,48,2,1,2,212,Silver,Silver
2315,5,600.7599999999998,152,1,2,1,121,Bronze,Bronze
2316,4,1437.54,46,2,1,1,211,Bronze,Bronze
2317,5,2715.29,53,2,2,2,222,Silver,Silver
2318,7,3627.4799999999996,16,4,3,3,433,Platinum,Platinum
2319,4,4564.900000000001,9,4,1,4,414,Platinum,Platinum
2320,3,1690.96,24,3,1,1,311,Silver,Silver
2321,3,3183.5299999999997,161,1,1,3,113,Bronze,Bronze
2322,4,2585.1499999999996,67,2,1,2,212,Silver,Silver
2323,3,1959.79,212,1,1,2,112,Bronze,Bronze
2324,4,1322.2199999999998,78,2,1,1,211,Bronze,Bronze
2325,5,2178.83,121,1,2,2,122,Bronze,Bronze
2326,1,309.80999999999995,112,1,1,1,111,Bronze,Bronze
2328,1,356.5,151,1,1,1,111,Bronze,Bronze
2329,5,2276.8999999999996,8,4,2,2,422,Platinum,Platinum
2330,3,1203.34,4,4,1,1,411,Gold,Gold
2331,7,3707.24,19,3,3,3,333,Gold,Gold
2332,4,651.6399999999999,31,3,1,1,311,Silver,Silver
2333,4,2113.9000000000005,92,1,1,2,112,Bronze,Bronze
2334,3,1315.76,69,2,1,1,211,Bronze,Bronze
2336,9,5853.82,74,2,4,4,244,Silver,Silver
2337,3,398.42999999999995,172,1,1,1,111,Bronze,Bronze
2338,7,3574.3100000000004,23,3,3,3,333,Gold,Gold
2339,8,3960.56,11,4,4,3,443,Platinum,Platinum
2340,9,4585.400000000001,5,4,4,4,444,Platinum,Platinum
2343,3,3275.6600000000003,62,2,1,3,213,Silver,Silver
2344,6,2605.09,47,2,3,2,232,Silver,Silver
2345,4,4609.14,0,4,1,4,414,Platinum,Platinum
2348,4,831.6700000000001,60,2,1,1,211,Bronze,Bronze
2349,5,2500.2599999999998,54,2,2,2,222,Silver,Silver
2351,7,4068.23,55,2,3,3,233,Silver,Silver
2353,10,4842.52,81,2,4,4,244,Silver,Silver
2354,5,3458.15,36,3,2,3,323,Gold,Gold
2356,4,2674.92,146,1,1,2,112,Bronze,Bronze
2357,4,2741.81,40,3,1,2,312,Gold,Gold
2358,11,3682.7300000000005,3,4,4,3,443,Platinum,Platinum
2359,8,2688.57,82,2,4,2,242,Silver,Silver
2360,6,4962.2,27,3,3,4,334,Gold,Gold
2362,3,959.32,45,2,1,1,211,Bronze,Bronze
2363,6,3222.9900000000002,58,2,3,3,233,Silver,Silver
2365,5,2411.6299999999997,1,4,2,2,422,Platinum,Platinum
2366,5,2554.42,19,3,2,2,322,Gold,Gold
2367,6,4188.120000000001,25,3,3,4,334,Gold,Gold
2368,6,4675.969999999999,74,2,3,4,234,Silver,Silver
2369,8,6854.59,1,4,4,4,444,Platinum,Platinum
2370,3,1902.53,20,3,1,2,312,Gold,Gold
2371,5,2642.9500000000003,93,1,2,2,122,Bronze,Bronze
2372,9,3031.18,0,4,4,3,443,Platinum,Platinum
2373,4,2381.7400000000002,45,2,1,2,212,Silver,Silver
2374,7,5300.04,14,4,3,4,434,Platinum,Platinum
2375,7,5641.470000000001,43,3,3,4,334,Gold,Gold
2377,5,4707.549999999999,7,4,2,4,424,Platinum,Platinum
2379,11,8252.73,3,4,4,4,444,Platinum,Platinum
2380,6,4015.95,42,3,3,3,333,Gold,Gold
2381,7,2731.88,29,3,3,2,332,Gold,Gold
2382,7,1301.4299999999998,38,3,3,1,331,Gold,Gold
2383,9,5876.070000000001,21,3,4,4,344,Gold,Gold
2384,6,3796.7000000000003,59,2,3,3,233,Silver,Silver
2385,8,4797.129999999999,31,3,4,4,344,Gold,Gold
2386,7,5453.86,12,4,3,4,434,Platinum,Platinum
2388,7,5387.650000000001,113,1,3,4,134,Bronze,Bronze
2389,3,1030.19,8,4,1,1,411,Gold,Gold
2390,6,4636.58,69,2,3,4,234,Silver,Silver
2391,10,5862.450000000001,12,4,4,4,444,Platinum,Platinum
2392,5,1547.88,26,3,2,1,321,Gold,Gold
2393,2,192.9699999999999,122,1,1,1,111,Bronze,Bronze
2396,4,2198.08,0,4,1,2,412,Platinum,Platinum
2397,9,4002.3199999999997,53,2,4,3,243,Silver,Silver
2400,8,5205.75,19,3,4,4,344,Gold,Gold
2402,3,788.2799999999999,78,2,1,1,211,Bronze,Bronze
2403,5,965.8499999999999,150,1,2,1,121,Bronze,Bronze
2404,5,2978.25,187,1,2,3,123,Bronze,Bronze
2410,6,3695.7299999999996,36,3,3,3,333,Gold,Gold
2412,6,3903.57,17,4,3,3,433,Platinum,Platinum
2415,5,1844.8799999999997,43,3,2,2,322,Gold,Gold
2416,2,300.0899999999999,222,1,1,1,111,Bronze,Bronze
2418,7,5457.09,2,4,3,4,434,Platinum,Platinum
2419,8,2702.5,51,2,4,2,242,Silver,Silver
2420,3,1749.57,139,1,1,1,111,Bronze,Bronze
2421,6,409.80000000000007,0,4,3,1,431,Platinum,Platinum
2422,5,2606.6,32,3,2,2,322,Gold,Gold
2423,1,50.66,59,2,1,1,211,Bronze,Bronze
2429,3,2883.65,222,1,1,3,113,Bronze,Bronze
2431,2,167.62999999999997,218,1,1,1,111,Bronze,Bronze
2432,5,2073.65,40,3,2,2,322,Gold,Gold
2435,5,2656.6699999999996,123,1,2,2,122,Bronze,Bronze
2436,4,1700.17,16,4,1,1,411,Gold,Gold
2437,2,375.02,198,1,1,1,111,Bronze,Bronze
2438,7,3058.73,27,3,3,3,333,Gold,Gold
2440,4,1131.8,53,2,1,1,211,Bronze,Bronze
2442,6,2619.54,80,2,3,2,232,Silver,Silver
2443,6,3040.06,12,4,3,3,433,Platinum,Platinum
2444,4,3270.2200000000003,44,3,1,3,313,Gold,Gold
2445,5,2205.8,17,4,2,2,422,Platinum,Platinum
2448,6,2580.59,6,4,3,2,432,Platinum,Platinum
2450,2,2365.9300000000003,40,3,1,2,312,Gold,Gold
2451,3,1602.8200000000002,17,4,1,1,411,Gold,Gold
2452,4,1147.86,9,4,1,1,411,Gold,Gold
2453,6,2587.7999999999997,56,2,3,2,232,Silver,Silver
2454,10,6272.21,29,3,4,4,344,Gold,Gold
2457,6,2757.2299999999996,52,2,3,2,232,Silver,Silver
2458,7,7756.79,4,4,3,4,434,Platinum,Platinum
2460,4,1204.2599999999998,50,2,1,1,211,Bronze,Bronze
2462,6,3506.5400000000004,24,3,3,3,333,Gold,Gold
2463,8,5972.620000000001,64,2,4,4,244,Silver,Silver
2464,13,7817.1,2,4,4,4,444,Platinum,Platinum
2466,5,1576.8200000000002,19,3,2,1,321,Gold,Gold
2467,5,1961.7900000000004,21,3,2,2,322,Gold,Gold
2468,9,6900.789999999999,21,3,4,4,344,Gold,Gold
2471,5,2490.66,13,4,2,2,422,Platinum,Platinum
2472,6,4181.0,85,2,3,4,234,Silver,Silver
2474,7,4958.1,64,2,3,4,234,Silver,Silver
2476,14,7493.2300000000005,14,4,4,4,444,Platinum,Platinum
2477,1,802.26,40,3,1,1,311,Silver,Silver
2478,6,2231.5000000000005,114,1,3,2,132,Bronze,Bronze
2479,6,1732.2599999999998,2,4,3,1,431,Platinum,Platinum
2481,7,3836.24,20,3,3,3,333,Gold,Gold
2482,3,1400.8299999999997,232,1,1,1,111,Bronze,Bronze
2484,5,2143.0099999999993,24,3,2,2,322,Gold,Gold
2486,2,1185.85,229,1,1,1,111,Bronze,Bronze
2487,4,2180.75,98,1,1,2,112,Bronze,Bronze
2488,6,2774.48,18,4,3,2,432,Platinum,Platinum
2489,8,6854.85,40,3,4,4,344,Gold,Gold
2491,5,1588.9,105,1,2,1,121,Bronze,Bronze
2492,10,8437.43,7,4,4,4,444,Platinum,Platinum
2493,3,2303.0,54,2,1,2,212,Silver,Silver
2494,7,3632.29,95,1,3,3,133,Bronze,Bronze
2495,8,2232.7799999999997,31,3,4,2,342,Gold,Gold
2496,5,707.5600000000002,196,1,2,1,121,Bronze,Bronze
2497,4,2981.3900000000003,46,2,1,3,213,Silver,Silver
2498,8,3423.2000000000003,7,4,4,3,443,Platinum,Platinum
2499,3,2160.75,175,1,1,2,112,Bronze,Bronze
2500,3,766.4200000000001,23,3,1,1,311,Silver,Silver
2501,7,1813.87,18,4,3,2,432,Platinum,Platinum
2502,5,2014.63,14,4,2,2,422,Platinum,Platinum
2503,4,2609.51,108,1,1,2,112,Bronze,Bronze
2505,9,3340.35,12,4,4,3,443,Platinum,Platinum
2507,4,3467.88,47,2,1,3,213,Silver,Silver
2509,8,3812.53,25,3,4,3,343,Gold,Gold
2510,6,5681.299999999999,111,1,3,4,134,Bronze,Bronze
2511,4,2152.6899999999996,32,3,1,2,312,Gold,Gold
2513,7,3831.16,106,1,3,3,133,Bronze,Bronze
2514,3,1853.2999999999997,46,2,1,2,212,Silver,Silver
2516,3,825.2499999999999,83,2,1,1,211,Bronze,Bronze
2517,3,2945.8500000000004,145,1,1,3,113,Bronze,Bronze
2519,4,456.62999999999994,108,1,1,1,111,Bronze,Bronze
2520,5,2283.55,11,4,2,2,422,Platinum,Platinum
2521,3,2105.3900000000003,208,1,1,2,112,Bronze,Bronze
2523,9,4572.03,14,4,4,4,444,Platinum,Platinum
2524,6,2222.37,184,1,3,2,132,Bronze,Bronze
2525,1,217.51,303,1,1,1,111,Bronze,Bronze
2526,6,2467.1400000000003,53,2,3,2,232,Silver,Silver
2529,7,4083.33,98,1,3,3,133,Bronze,Bronze
2530,6,1691.1100000000001,9,4,3,1,431,Platinum,Platinum
2531,7,3162.3700000000003,5,4,3,3,433,Platinum,Platinum
2533,3,1710.62,18,4,1,1,411,Gold,Gold
2534,7,1900.9299999999994,45,2,3,2,232,Silver,Silver
2535,6,3065.02,14,4,3,3,433,Platinum,Platinum
2536,6,4622.41,7,4,3,4,434,Platinum,Platinum
2539,5,2862.4100000000003,40,3,2,3,323,Gold,Gold
2541,2,1918.88,20,3,1,2,312,Gold,Gold
2542,7,6559.26,43,3,3,4,334,Gold,Gold
2544,6,3044.7999999999997,32,3,3,3,333,Gold,Gold
2545,3,1970.7799999999997,117,1,1,2,112,Bronze,Bronze
2546,4,974.54,19,3,1,1,311,Silver,Silver
2549,4,2211.5599999999995,57,2,1,2,212,Silver,Silver
2550,5,3128.2700000000004,11,4,2,3,423,Platinum,Platinum
2555,5,5495.54,1,4,2,4,424,Platinum,Platinum
2559,6,2187.2,12,4,3,2,432,Platinum,Platinum
2562,7,3848.2200000000003,101,1,3,3,133,Bronze,Bronze
2564,5,1144.35,47,2,2,1,221,Silver,Silver
2565,9,7496.36,29,3,4,4,344,Gold,Gold
2566,10,3154.7799999999997,17,4,4,3,443,Platinum,Platinum
2567,4,1829.58,71,2,1,2,212,Silver,Silver
2568,4,1232.95,72,2,1,1,211,Bronze,Bronze
2569,7,3935.0799999999995,75,2,3,3,233,Silver,Silver
2570,8,4420.450000000001,93,1,4,4,144,Bronze,Bronze
2571,3,2222.29,45,2,1,2,212,Silver,Silver
2572,8,4558.42,79,2,4,4,244,Silver,Silver
2575,5,2118.0,10,4,2,2,422,Platinum,Platinum
2576,7,2522.1800000000003,78,2,3,2,232,Silver,Silver
2578,4,1955.7800000000002,38,3,1,2,312,Gold,Gold
2579,3,788.5,49,2,1,1,211,Bronze,Bronze
2582,5,2912.81,52,2,2,3,223,Silver,Silver
2583,4,2652.07,92,1,1,2,112,Bronze,Bronze
2586,3,1145.04,19,3,1,1,311,Silver,Silver
2590,6,5483.0,50,2,3,4,234,Silver,Silver
2592,8,6490.3,37,3,4,4,344,Gold,Gold
2593,4,937.8200000000002,60,2,1,1,211,Bronze,Bronze
2597,6,4017.66,5,4,3,3,433,Platinum,Platinum
2598,5,3931.13,87,2,2,3,223,Silver,Silver
2599,6,2866.0899999999997,53,2,3,3,233,Silver,Silver
2600,3,3233.7700000000004,171,1,1,3,113,Bronze,Bronze
2601,8,4582.12,36,3,4,4,344,Gold,Gold
2602,8,4240.08,71,2,4,4,244,Silver,Silver
2603,7,4657.99,14,4,3,4,434,Platinum,Platinum
2604,6,2795.7900000000004,86,2,3,3,233,Silver,Silver
2605,5,4346.57,115,1,2,4,124,Bronze,Bronze
2606,10,4718.43,5,4,4,4,444,Platinum,Platinum
2607,8,1943.5099999999998,5,4,4,2,442,Platinum,Platinum
2608,7,1553.4599999999998,17,4,3,1,431,Platinum,Platinum
2609,7,2569.9399999999996,187,1,3,2,132,Bronze,Bronze
2610,8,5598.91,112,1,4,4,144,Bronze,Bronze
2611,7,2609.86,2,4,3,2,432,Platinum,Platinum
2612,2,1145.41,209,1,1,1,111,Bronze,Bronze
2620,8,4919.549999999999,30,3,4,4,344,Gold,Gold
2621,7,3235.99,9,4,3,3,433,Platinum,Platinum
2622,7,3800.0299999999997,16,4,3,3,433,Platinum,Platinum
2623,4,3633.61,10,4,1,3,413,Platinum,Platinum
2625,4,1764.47,84,2,1,1,211,Bronze,Bronze
2626,4,2023.9499999999998,41,3,1,2,312,Gold,Gold
2627,6,4375.27,33,3,3,4,334,Gold,Gold
2628,4,1808.92,173,1,1,2,112,Bronze,Bronze
2629,6,5174.88,44,3,3,4,334,Gold,Gold
2631,3,866.46,27,3,1,1,311,Silver,Silver
2634,3,798.28,189,1,1,1,111,Bronze,Bronze
2636,3,407.9600000000001,30,3,1,1,311,Silver,Silver
2637,11,11222.65,54,2,4,4,244,Silver,Silver
2638,9,4047.2499999999995,83,2,4,3,243,Silver,Silver
2639,5,3676.22,31,3,2,3,323,Gold,Gold
2644,2,1607.27,60,2,1,1,211,Bronze,Bronze
2645,6,1500.81,32,3,3,1,331,Gold,Gold
2646,5,2013.52,119,1,2,2,122,Bronze,Bronze
2649,4,3870.96,129,1,1,3,113,Bronze,Bronze
2650,6,2394.8200000000006,25,3,3,2,332,Gold,Gold
2651,8,6148.630000000001,15,4,4,4,444,Platinum,Platinum
2653,9,7365.4800000000005,3,4,4,4,444,Platinum,Platinum
2655,6,4527.9400000000005,157,1,3,4,134,Bronze,Bronze
2659,12,8143.930000000001,0,4,4,4,444,Platinum,Platinum
2661,5,3638.75,8,4,2,3,423,Platinum,Platinum
2662,9,6500.299999999999,62,2,4,4,244,Silver,Silver
2663,5,2037.02,164,1,2,2,122,Bronze,Bronze
2665,3,3383.62,30,3,1,3,313,Gold,Gold
2666,4,1424.8200000000002,256,1,1,1,111,Bronze,Bronze
2667,5,2515.43,98,1,2,2,122,Bronze,Bronze
2668,5,1542.41,61,2,2,1,221,Silver,Silver
2669,3,1280.07,48,2,1,1,211,Bronze,Bronze
2670,3,1311.3899999999999,58,2,1,1,211,Bronze,Bronze
2672,8,2415.1600000000008,15,4,4,2,442,Platinum,Platinum
2674,5,3478.1400000000003,44,3,2,3,323,Gold,Gold
2675,5,2643.24,95,1,2,2,122,Bronze,Bronze
2676,6,2943.8799999999997,5,4,3,3,433,Platinum,Platinum
2678,5,2932.34,113,1,2,3,123,Bronze,Bronze
2679,6,3337.8700000000003,85,2,3,3,233,Silver,Silver
2680,9,3560.1800000000003,16,4,4,3,443,Platinum,Platinum
2681,5,2561.48,50,2,2,2,222,Silver,Silver
2682,8,3092.6200000000003,38,3,4,3,343,Gold,Gold
2684,9,6337.400000000001,38,3,4,4,344,Gold,Gold
2686,11,6119.73,24,3,4,4,344,Gold,Gold
2687,7,3107.24,17,4,3,3,433,Platinum,Platinum
2688,3,1017.75,88,1,1,1,111,Bronze,Bronze
2690,4,1082.15,109,1,1,1,111,Bronze,Bronze
2691,8,3088.9199999999996,60,2,4,3,243,Silver,Silver
2692,3,854.2399999999999,40,3,1,1,311,Silver,Silver
2693,6,2772.3099999999995,1,4,3,2,432,Platinum,Platinum
2694,4,1536.9,29,3,1,1,311,Silver,Silver
2695,8,8104.580000000002,4,4,4,4,444,Platinum,Platinum
2698,7,3987.6499999999996,12,4,3,3,433,Platinum,Platinum
2699,5,1757.44,60,2,2,1,221,Silver,Silver
2702,8,7613.27,19,3,4,4,344,Gold,Gold
2704,3,513.5799999999999,235,1,1,1,111,Bronze,Bronze
2705,8,5470.700000000001,2,4,4,4,444,Platinum,Platinum
2706,3,1343.6100000000001,123,1,1,1,111,Bronze,Bronze
2707,3,1323.2199999999998,43,3,1,1,311,Silver,Silver
2711,6,2814.87,63,2,3,3,233,Silver,Silver
2712,6,4116.13,16,4,3,4,434,Platinum,Platinum
2713,2,755.3000000000001,0,4,1,1,411,Gold,Gold
2714,5,1252.4600000000003,8,4,2,1,421,Platinum,Platinum
2715,5,3221.8099999999995,104,1,2,3,123,Bronze,Bronze
2717,9,4465.46,41,3,4,4,344,Gold,Gold
2719,3,1101.08,10,4,1,1,411,Gold,Gold
2720,4,902.04,148,1,1,1,111,Bronze,Bronze
2723,8,6591.0,40,3,4,4,344,Gold,Gold
2724,4,1980.71,142,1,1,2,112,Bronze,Bronze
2725,4,353.35000000000014,176,1,1,1,111,Bronze,Bronze
2726,9,5184.97,27,3,4,4,344,Gold,Gold
2727,5,4757.210000000001,49,2,2,4,224,Silver,Silver
2728,8,4054.59,7,4,4,3,443,Platinum,Platinum
2730,7,1604.23,4,4,3,1,431,Platinum,Platinum
